id(sha1);sha256;DDOS SCORE;family;size;bits;arch;bintype;endianess;lang;static;stripped;decompiled;DDOS Str score;dynamic IP;static IP;User agent;NET files;SYS files;PROC files;AUTOINSTALL bins;HIST files;SYS calls;while ratio;code suspect lines ration;functions;line/func ratio;whiles;source file
7a16d77312ab646468db0064f2bb00b895761e77;b8560ce1bacb5515fdaef7cb3615a8172663da749b038687ab4a439cbf64f23b;0.35;;44736;32;mips;elf;big;c;0;1;1;7.33;0;0;0;0;1;0;0;0;1;63.84;2.26;39;507;80;../dataset2/misc/478ac23a-16d9-4ad3-b0ee-ef67bee72f55.dat
7a9a31c2015fc9455ee17a304c08f512306d0335;6cc61fdd6a01090effd25772658a69e864a56c1c1422832a3cbce95a2a048f07;0.22;Mirai;58880;32;m68k;elf;big;c;1;1;0;16.67;0;0;0;1;1;1;0;0;0;0.00;0.00;NA;NA;NA;../dataset2/NewMalware/files/4131223b-7aa4-4ff5-aaa6-059feb7e95f6/stage1.dat
7aaa16a28500c69dfd5ebdf8242b3cf62fc573c6;6f7a1441d087b1be1df789bb312831712b75b10451d2ea120c1018a7a7662d11;0.12;Mirai;47460;32;ppc;elf;big;c;1;1;1;0.00;0;1;0;0;1;0;0;0;0;13.93;0.47;147;281;92;../dataset2/mirai/6f7a1441d087b1be1df789bb312831712b75b10451d2ea120c1018a7a7662d11
7aba9300f4a57126b7954d02daa6e8b8e430e315;c2cc60dd4a5409d046f6c49596679fdc64320082e45808d11bfa49f1bad41d0b;0.09;;44200;32;sh;elf;little;c;1;1;0;0.67;0;1;0;0;1;0;0;0;0;0.00;0.00;NA;NA;NA;../dataset2/NewMalware/files/5748172e-6b95-48ab-9ff6-ec3c29e628f6/stage1.dat
7b458073946cd5223dbecccc2f65a33f54293225;04d9175a202a8f9821d7482466e35a6f298c170a621006bd3b47b8648eae026c;0.79;Gafgyt;273481;32;arm;elf;little;c;1;0;1;71.33;1;1;1;1;1;1;1;1;1;25.62;1.83;422;222;387;../dataset2/misc/7f175b29-067e-40cf-937f-a96af2c07a5c.dat
7bcc09b58655fccd00c50a4f3c6fda835355ef47;0b0d363835b23de28a6c921f87caf005bdec9c1aca0e34c6ed91bc5598d0ca95;0.15;Mirai;72928;32;mips;elf;big;c;1;1;1;6.67;0;0;0;0;1;0;0;0;0;21.14;0.53;113;602;32;../dataset2/NewMalware/files/72569e6d-00d4-4fd1-b585-ebec3d3aa502/stage1.dat
7cedb0560b40d2b832c4ad65f39dcb883ba169db;0e8dd80d770b35b01222f1ef6e2682780dd0fb9445633cc265a0e64e2f0dbb82;0.96;Gafgyt;205938;32;arm;elf;little;c;1;0;0;71.33;1;1;1;1;1;1;1;1;0;0.00;0.00;NA;NA;NA;../dataset2/NewMalware/files/58acf3ff-7c35-4036-8a96-cbc3677a3d88/stage2/void_arm7
7e4ade2a48efbbc22640ac0ebe733dd4ab23a7ab;e7beb4bb5b76f7f41c6135a3a70f3922176fab15fc7a25a4be773149e05e5602;0.18;Mirai;59692;32;arm;elf;little;c;1;1;1;4.67;0;1;0;0;1;1;0;0;0;21.60;0.57;199;253;158;../dataset2/NewMalware/files/74e18a8b-ba9b-4e76-a4fd-90d6101b5a61/stage2/Josho.arm6
7ebcfcacbec4a013a8bd61c8c86d931281ea500a;b6521b4caf7808cfdd1422919161100e8a7aaa15c8edd0336cb97fb4d3d8fffd;0.09;Mirai;45896;32;arm;elf;little;c;1;1;1;0.67;0;0;0;0;1;0;0;0;0;17.48;0.51;132;348;90;../dataset2/mirai/b6521b4caf7808cfdd1422919161100e8a7aaa15c8edd0336cb97fb4d3d8fffd
8023e2d11a27a6598875e4dea73f92de7f3e8b74;b45d216829164c27fa222898a1fc9ea8295084a443ca56f61a41f07e40394f79;0.96;;95982;32;sh;elf;little;c;1;0;0;72.67;1;1;1;1;1;1;1;1;0;0.00;0.00;NA;NA;NA;../dataset2/NewMalware/files/e5c62528-c4da-477e-a023-204d41e697b7/stage2/openssh
802f362b4a4b6cdab5b2ad715381501f6b598c99;db0b36bfc0a0516b94b5bb55a7d07b1dbf270278d3f730d294b568420c31ab30;0.24;Mirai;129539;32;arm;elf;little;c;1;0;1;60.00;0;0;0;0;1;1;0;0;0;19.10;1.14;274;358;262;../dataset2/NewMalware/files/d2812554-741b-45ec-8f67-87fb961a83dd/stage2/shinto.arm7
80604fe1ebe560a78b5924ba6d39807c22e61fab;31ab1783bcb0f5bdb94cfa50174f282a45e4afcbfb5baf95c7b5469a1961fd76;0.76;Gafgyt;125245;32;arm;elf;little;c;1;0;1;76.67;1;1;1;1;1;1;1;1;1;19.91;1.68;268;253;164;../dataset2/NewMalware/files/6aff4061-45ff-4c27-9a4f-29fb46166057/stage2/apache2
807ae1cbf9bd8917e9c1a4d63005d3c55b574eb2;bac28347363842327eb069809d8de1b5c28478b9ed493445eeb233751a803b04;0.21;;77516;32;mips;elf;big;c;1;1;1;16.00;0;0;0;1;1;1;0;0;0;12.10;0.39;133;587;61;../dataset2/NewMalware/files/54ce8886-d7b9-4e92-af38-af2d25a698c4/stage1.dat
809bfebbf668ca3d60785b90375a6efb4e5c6d10;ebf5a77cbcb85710263dbeafde12fec64886747840758c3329e8e52c46540a84;0.76;;94501;32;x86;elf;little;c;1;0;1;83.33;1;1;1;1;1;1;1;1;0;22.86;1.77;252;230;133;../dataset2/NewMalware/files/f7a2a6ff-d231-4072-ae75-179878595066/stage2/bassbootsi686
80b60a1fe54f87b0f0238e9da326e4c89c7a00dc;71a590ea47ace0e6aa6402d86f466d78652f733d62984d28b3000d46831eeba4;0.76;Gafgyt;91495;32;x86;elf;little;c;1;0;1;74.67;1;1;1;1;1;1;1;1;0;23.51;1.86;252;237;142;../dataset2/NewMalware/files/e5c62528-c4da-477e-a023-204d41e697b7/stage2/ftp
80c070b6e9946e892f445f85afe1d41b9fdae837;20976ed870b4d7489ab848e957e136dfc37609123350538490cf1fe999e1c93b;0.71;Gafgyt;187046;32;mips;elf;little;c;1;0;1;76.67;1;1;1;1;1;1;1;1;1;8.37;0.62;258;672;129;../dataset2/NewMalware/files/c28d8b5c-1c0b-4365-ae31-aaf6c6b0a900/stage2/miggssshd
80db06fb763d18b8d479b6c9cbff87ae976233ee;40ec66f838a9cb51b96f7ada17c8710f668997aa0ca1f20944f6ec44b70b651c;0.96;;137773;32;sh;elf;little;c;1;0;0;76.67;1;1;1;1;1;1;1;1;0;0.00;0.00;NA;NA;NA;../dataset2/NewMalware/files/b26b08f5-b89e-4712-9650-ff2b41229eff/stage2/openssh
8112a6eb7021b6c974daa8c269d04709d368c96a;d603d7933b3fe94dbadb21e19f574459738f53b6080561f2c4a71a1b0116c9ff;0.15;Mirai;42624;32;x86;elf;little;c;1;1;1;2.00;0;0;0;0;1;0;0;0;0;26.51;1.82;111;164;17;../dataset2/matsuta/d603d7933b3fe94dbadb21e19f574459738f53b6080561f2c4a71a1b0116c9ff
813e9ca533f820d8b5892e84f1afb8f9e4f18fe3;0bb06d37cb45bc40f3a0e27c61a212da639c7fed6bb10fcd2f03bc8064743546;0.04;;47960;32;m68k;elf;big;c;1;1;0;0.67;0;0;0;0;1;0;0;0;0;0.00;0.00;NA;NA;NA;../dataset2/NewMalware/files/ca3c7757-b199-4f7f-9cc6-3ff1689cf81c/stage1.dat
81516ff48fa5fb0e78f6acf0a59f529d620d8e4d;88d3a95dd8ce9434353db78c0d1d9f0477115a6f4e2bfef5904d82fe737f43bd;0.12;Mirai;51396;32;ppc;elf;big;c;1;1;1;0.00;0;1;0;0;1;0;0;0;0;13.54;0.44;146;309;92;../dataset2/NewMalware/files/be6df857-c5f8-4efe-8ed7-01fca64a7b92/stage1.dat
8216e5f8fe008d16da7ab535f9eb9deec5c163d9;a313558ace778632dc23f862eeb70b53f1703b477817e70a485f00725028e12d;0.35;;65476;32;ppc;elf;big;c;1;1;1;41.33;1;1;0;1;1;1;0;0;0;20.44;0.71;198;238;153;../dataset2/NewMalware/files/c49cda14-e2c5-4c06-af8f-b6b790879e36/stage2/botpowerpc440fpfinal
821eff5abde8da0bf4cd6da24e2492826f90158e;9a79a5ebf82151534bfa361c579baaca0a6a6b1cd82625d40cf5372d022c24ba;0.21;Mirai;83868;32;mips;elf;little;c;1;1;1;16.00;0;0;0;1;1;1;0;0;0;11.13;0.33;133;671;61;../dataset2/NewMalware/files/f7a7cce0-78cc-43f1-a3ce-e6d1eb7cd69d/stage1.dat
83012823d09338ffcaf7be7dd4a8dc39ce47192b;52b8576f5192fd9f4443854cc798f1245d99203152c1d9148db684e8bae83b8f;0.18;Mirai;59692;32;arm;elf;little;c;1;1;1;4.67;0;1;0;0;1;1;0;0;0;21.60;0.57;199;253;158;../dataset2/NewMalware/files/86824996-1f81-439d-945a-2dcafd90680a/stage2/Josho.arm6
83f7863916dfa4d78982b80a8ba10d2b0977aa80;5d0b3d1d36d4154b4ed2be04220c8479b984c4ed50e77ba37f56b09e257fb8ae;0.21;;58304;32;x86;elf;little;c;1;1;1;18.00;0;0;0;1;1;1;0;0;0;18.46;0.64;132;331;54;../dataset2/NewMalware/files/2eb608d2-10c0-4079-952d-36e7abc1509b/stage2/besuto.x86
8401ad5ea561f62c2e9092b5f3839f6f633797db;f7b1b8376556adc1852f99534d481d490c387cffabbd605bddb2ab129edf7fc7;0.21;Mirai;53920;32;x86;elf;little;c;1;1;1;18.00;0;0;0;1;1;1;0;0;0;18.24;0.65;130;324;52;../dataset2/NewMalware/files/91e5f169-e82e-4aee-8c37-78105995885a/stage1.dat
842f6452c1e4802541bafd5755a31d3d778400c4;593dc5029b701b0e61962cc66c8936a2d1a21d4561ea9242b5f107d2ef430bf0;0.76;Gafgyt;119082;32;x86;elf;little;c;1;0;1;74.67;1;1;1;1;1;1;1;1;0;22.71;1.77;252;234;149;../dataset2/NewMalware/files/75eb0d87-d70d-471b-a64f-4c7b4a29cecb/wget
843355f248a1da805bab5e52407b3265380faa32;eef2abd3e855a09eb00f957c47773da1a19f8cca55afe9e437a5e15d14a8bd89;0.12;Mirai;57232;32;mips;elf;big;c;1;1;1;0.00;0;0;0;0;1;0;0;0;0;22.85;0.68;102;472;23;../dataset2/mirai/eef2abd3e855a09eb00f957c47773da1a19f8cca55afe9e437a5e15d14a8bd89
84669f1028a81b2afedd88ebdd8ce70ca8700156;48fd5c0fea4a2303048f8fa6b495ceed31ba62700196d8eceb6280e553ce25e7;0.74;Gafgyt;145174;32;mips;elf;big;c;1;0;1;83.33;1;1;1;1;1;1;1;1;1;11.75;0.70;247;507;163;../dataset2/NewMalware/files/673abf15-d896-4803-b18d-14a66b9892ef/stage2/bassbootsmips
84db5a811f4967e8182b56e45fb5c6e188f5f926;979b9de7d2bf3fc4a3199ad38c56fe81d954d9f57485ad479cf58bb48d9a4091;0.09;;59236;32;sparc;elf;big;c;1;1;0;7.33;0;0;0;0;1;0;0;0;0;0.00;0.00;NA;NA;NA;../dataset2/NewMalware/files/ebe9e7b0-4800-47bb-bc12-d704c684a89b/stage1.dat
858dbf566e44f0e2df4b43dc28acd78d009f554f;2a8bcb3bf728bf565321230c74cab3b401b029fabb9c4af62ed6032c94023697;0.47;Tsunami;152375;32;x86;elf;little;c;1;0;1;72.00;1;0;1;1;1;0;0;0;1;9.78;0.80;583;276;184;../dataset2/tsunami/2a8bcb3bf728bf565321230c74cab3b401b029fabb9c4af62ed6032c94023697
859584578ec1afa890d351dd1b5b5f959fb4b64e;326772baba5ee24a05fe45dbc507f0d3772150d5d693e6246f9679e7bd85b1ad;0.96;;139057;32;m68k;elf;big;c;1;0;0;69.33;1;1;1;1;1;1;1;1;0;0.00;0.00;NA;NA;NA;../dataset2/NewMalware/files/58acf3ff-7c35-4036-8a96-cbc3677a3d88/stage2/void_m68k
859cd27125c8321267c34463170a83d7e17c6851;513da1602b1bc07f404b11a1aa80072c1977c336bbc49d8406080adfb23bd2c4;0.09;;56368;32;m68k;elf;big;c;1;1;0;7.33;0;0;0;0;1;0;0;0;0;0.00;0.00;NA;NA;NA;../dataset2/NewMalware/files/9209cc67-c2c2-46b0-9338-0db969c2a37e/stage1.dat
8636a92abbe054c5d3b16a4342edba968db19b90;f3e2f92abdf6908bca2eb567bbf10da8d490d346af1e12367e2ae5a5c0c8fb3e;0.21;Mirai;79804;32;mips;elf;big;c;1;1;1;16.00;0;0;0;1;1;1;0;0;0;12.16;0.39;134;581;63;../dataset2/NewMalware/files/c8873a47-cdd2-428b-be9c-3dfe70a8e72f/stage2/mirai.mips
868756f3fbe688c4adab0016798da0330d251d90;56d92b8bad0ac9dee79caaa2fb5a49307d8413e1418dfbb27a0ea678e52a5a3e;0.82;Gafgyt;104197;32;x86;elf;little;c;1;0;1;76.67;1;1;1;1;1;1;1;1;1;21.61;2.09;258;248;138;../dataset2/NewMalware/files/6aff4061-45ff-4c27-9a4f-29fb46166057/stage2/ftp
86c459c0c1a713b028adabb9af8c27c281b63c9e;9e590030e25ca3c993213f52b00d82092cf298e28a00ef7327a0694c52f07f5a;0.15;Mirai;42220;32;arm;elf;little;c;0;1;1;20.00;0;1;0;0;0;0;0;0;0;19.41;1.78;113;324;82;../dataset2/NewMalware/files/975d7a3c-31dc-4381-8ac6-1d5f0f2bab25/stage2/Cult.arm5
871194ba2bdfed06f288abb30134993f6be6b568;634b4d2ee2d79effa37b0c84a9556ea4a93eb9625bfde38c753f9c0786cb7f45;0.74;Gafgyt;103856;32;ppc;elf;big;c;1;0;1;72.67;1;1;1;1;1;1;1;1;0;16.18;1.51;251;288;202;../dataset2/NewMalware/files/760441a4-1f51-4ce8-bc4c-e5a0c3429f1e/stage2/bassbootsppc
872b717fbbfb6e87f903b6e19e817d96ad4a2c48;139d90c5f7e1b2a72d40057a1d8c8ca87e78072235fe5e15ff1c86708da3c9ff;0.43;;79055;32;sh;elf;little;c;1;0;0;58.00;1;1;0;1;1;1;0;0;0;0.00;0.00;NA;NA;NA;../dataset2/NewMalware/files/d0ae39d3-a23a-4e30-a8ed-5d89d41ecbf7/stage2/openssh
8764cea4414c3f58a0f773ced36608e443e73a19;3c4bd5824171dc44a57657b62eb82d6e5a24b24b32d1f920142ece91918cd245;0.29;Mirai;121614;32;arm;elf;little;c;1;0;1;53.33;0;1;0;0;1;1;0;0;0;23.96;1.60;271;269;278;../dataset2/NewMalware/files/74e18a8b-ba9b-4e76-a4fd-90d6101b5a61/stage2/Josho.arm7
8801b3c4f33ab92332346b7bd0f1005c824a802f;97b89ed0cdbf5173be4b1854ad9c284fd830b42c48d0fedaf8d4aa925c6b121b;0.09;;38692;32;mips;elf;big;c;1;0;1;20.67;0;0;0;0;1;0;0;0;0;5.73;0.34;125;453;34;../dataset2/NewMalware/files/1ec13267-546d-46ce-9156-df0f36706747/stage1.dat
8819a3bc7949099306efd1743ddaabcb666ed63a;cbcaf632d365e0fa286deebd2fba937ce33fd221b93c71b744d48436a4b22f65;0.96;Gafgyt;126649;64;x86;elf;little;c;1;0;0;69.33;1;1;1;1;1;1;1;1;0;0.00;0.00;NA;NA;NA;../dataset2/NewMalware/files/69602e08-9736-431f-aedb-3a5947b535bd/stage2/bash
881bf62a7664925526e557ff1529cc9cd49ed96d;4337b32a614ff01d2014dd0ae9a0ec3ed30d6eb6eec4dd3ea499a6593db88390;0.29;Tsunami;219936;32;mips;elf;little;c;1;0;1;67.33;0;1;0;1;1;0;0;0;1;4.09;0.18;561;818;156;../dataset2/misc/e94794db-b773-433f-a54b-650f3b2db4d1.dat
88853501873bf0343948d9fe777201213835b062;5d64a4d3c2ab2de123b11220fd27c215a320e4e57b6e29822d1406e4bcf558df;0.29;Mirai;120883;32;arm;elf;little;c;1;0;1;53.33;0;1;0;0;1;1;0;0;0;22.79;1.49;270;283;278;../dataset2/mirai/5d64a4d3c2ab2de123b11220fd27c215a320e4e57b6e29822d1406e4bcf558df
8915750324c116697131c921f44bf7ed92ee64af;42abed3bc045f661e22723ee43ce31152503d8751cebfe75fa936064767e9bf3;0.74;;135037;32;arm;elf;little;c;1;0;1;64.67;1;1;1;1;1;1;1;1;1;19.76;1.80;268;251;168;../dataset2/NewMalware/files/5502145a-19cc-4811-8bab-55dba1c4b268/stage2/apache2
8938d0a4bfb402306bfa58d94496c7943550c52e;5e88aadc4ed8b384e6a59fc3856eb03b508885731aee5301a4f025314cd446af;0.09;Mirai;50220;32;ppc;elf;big;c;1;1;1;0.00;0;0;0;0;1;0;0;0;0;13.97;0.45;152;303;95;../dataset2/NewMalware/files/e95d9516-ccf3-4ff5-a0d8-4569abb4805e/stage1.dat
8a44a65cbf77e0fc4fbaf95ed810b1a5597178ac;e0f24646198c9d69a8ab3c4b7c6c439baf355ccd30966b722dba18cce82ec790;0.12;Mirai;47420;32;ppc;elf;big;c;1;1;1;0.00;0;1;0;0;1;0;0;0;0;15.20;0.51;147;261;92;../dataset2/NewMalware/files/86824996-1f81-439d-945a-2dcafd90680a/stage2/Josho.ppc
8a53059c3d6977343a0e63f1041a972e2438b234;2892628cf165cb9f02e6c29fae30d665965835cddfd70e011ccc2fc6be6881ad;0.82;;129166;32;x86;elf;little;c;1;0;1;76.67;1;1;1;1;1;1;1;1;1;20.85;2.50;263;260;183;../dataset2/NewMalware/files/68a54e0c-d43c-4af1-a340-7f6eeebe4a55/stage2/ftp
8a8b88104c751395705703aeb5e4fba24d35c30e;8a4a91fe90e1e0939e24970be555deaac1a8b42164ed9d2c1251706ffe48f497;0.09;;27132;32;ppc;elf;big;c;1;0;1;20.67;0;0;0;0;1;0;0;0;0;3.20;0.22;31;132;5;../dataset2/NewMalware/files/35884132-7689-440a-947d-e98dc520f175/stage1.dat
8a91fb5799a402bc83b29aa7f68a13f88ffe2a0a;4860d144b7579ca21dafb4c70ddb643766cfe0b28c68f1bb6b2173ea1ea7a77a;0.61;Tsunami;61544;64;x86;elf;little;c;1;1;0;56.67;1;1;1;1;1;0;0;0;0;0.00;0.00;NA;NA;NA;../dataset2/NewMalware/files/0cbd3b0f-edc3-40b8-91ed-42d50280f8e9/stage2/botx86_64final
8a942db441285e8c668ca0d88db132a0d55b67bd;fca73e58f0fc346f719062982512c40508222ea762066bb1543727945eeb27b5;0.15;Mirai;75680;32;mips;elf;little;c;1;1;1;6.67;0;0;0;0;1;0;0;0;0;22.04;0.52;113;703;33;../dataset2/NewMalware/files/fa1dcb73-0790-4301-a60f-ce56375e9789/stage1.dat
8ac84976108461fce2189050edf600aef6b518f2;5c69a0158461e4f944caf95cdcc67ee16cdc736e58aaba7388b4b3d004f15172;0.15;Mirai;56492;32;arm;elf;little;c;0;1;1;32.00;0;0;0;0;1;0;0;0;0;18.83;1.03;164;312;89;../dataset2/NewMalware/files/63056fd7-c42f-4e53-a0ba-c346bf026d13/stage2/besuto.arm5n
8b0d165f7da040ee4fa4a0b47a042c813b7f5196;b1f8905004425a4e244faa2f7ecb3d50528fb13576dd0cccdd9ba2888ca08317;0.12;Mirai;56672;32;arm;elf;little;c;1;1;1;0.00;0;1;0;0;1;0;0;0;0;17.05;0.57;147;351;113;../dataset2/NewMalware/files/b06eebaa-c11c-4216-b97e-132a9410ecc4/stage1.dat
8b0fc1e96cb7a985b82f86e32e43cbf02f9c2017;e9860e6dabbe107dc6165296d469950fa7ea4827d88ca6989199913d0ffec18f;0.71;;187046;32;mips;elf;big;c;1;0;1;76.67;1;1;1;1;1;1;1;1;1;8.66;0.64;258;650;129;../dataset2/NewMalware/files/b26b08f5-b89e-4712-9650-ff2b41229eff/stage2/ntpd
8b181f44a7d09607396b71efb5a3838fba2211c2;3b0546a848f3ae1d193fbe8cc5165c173e4ef89a140260aaad8c0c4701e5a048;0.41;;98194;32;arm;elf;little;c;1;0;1;58.00;1;1;0;1;1;1;0;0;0;21.89;1.59;242;225;168;../dataset2/NewMalware/files/87343b9b-889f-4929-aa56-87690c01055e/stage2/[cpu]
8bb36121f4e25f6894473deb4f100269f4525c43;5c8623f8b73d827abcacacee0e88ee660ada3705fb18a6d617b794586495cc36;0.09;Mirai;54708;32;sh;elf;little;c;1;1;0;14.67;0;0;0;0;1;0;0;0;0;0.00;0.00;NA;NA;NA;../dataset2/NewMalware/files/c8873a47-cdd2-428b-be9c-3dfe70a8e72f/stage2/mirai.sh4
8bb5b1e790d99b80388d71f3888c1c41b3bbc5d4;de939b64ed885e98eff0c4c74df6c62710ef5329caaa4e7214961af8e74a47e6;0.18;Mirai;43932;32;x86;elf;little;c;1;1;1;2.00;0;1;0;0;1;0;0;0;0;28.37;1.99;107;165;27;../dataset2/NewMalware/files/d1a92044-487b-4b2f-b433-08be948dc339/stage1.dat
8bcdac7f0febdcafc98b483541fb99644025683a;41257a3e859826d8d3a434b02f198ea8e216557d8e61aaf6dfc25dc7785d0609;0.09;Mirai;50300;32;ppc;elf;big;c;1;1;1;0.00;0;0;0;0;1;0;0;0;0;14.10;0.45;152;301;95;../dataset2/mirai/41257a3e859826d8d3a434b02f198ea8e216557d8e61aaf6dfc25dc7785d0609
8d27b3a01b9fe8dadadc3c19f9fc8d118ee3b6f9;726f2fcea03d4f5d4cbf4fc9a2416b1481d053895494d1b61d3a3ea7d9acc0c2;0.09;Mirai;71584;32;mips;elf;little;c;1;1;1;0.00;0;0;0;0;1;0;0;0;0;16.22;0.50;125;493;54;../dataset2/NewMalware/files/e7046775-3c0c-4257-921a-3ec113615c6e/stage1.dat
8d3308e759562910d1b46058ca96030897ab0aa1;1bd531c3274712d75a1740f66bfd41b307608a191062e5e4dec818fa72cd71a5;0.96;Gafgyt;137465;64;x86;elf;little;c;1;0;0;72.67;1;1;1;1;1;1;1;1;0;0.00;0.00;NA;NA;NA;../dataset2/NewMalware/files/75eb0d87-d70d-471b-a64f-4c7b4a29cecb/bash
8e38cf4a3d20b92056b37146783771b7622fe1d3;2b0fe5391a116fb002c1f36ea28db847ab0b570d49de78994de369d9bc541144;0.44;Tsunami;92064;32;mips;elf;little;c;1;1;1;56.67;1;0;1;1;1;0;0;0;0;13.56;0.24;224;458;76;../dataset2/NewMalware/files/3f884a9f-1b68-4720-a2b5-d8ff2957104c/stage2/botmipselfinal
8ed857ba527189dc91e497ce3d6a6c3e43addf9e;262b46f1d28f6fbd61ce3d1ac9abdc61f4c444306ada7badbeb2403adea64d5f;0.76;Gafgyt;124811;32;ppc;elf;big;c;1;0;1;76.67;1;1;1;1;1;1;1;1;1;14.36;1.68;257;314;197;../dataset2/NewMalware/files/6aff4061-45ff-4c27-9a4f-29fb46166057/stage2/cron
90063b2739bc7c64d37442996c988d41ec54d9ef;3a6d9a2f5e30ac31f502b7f6cf8c8e5bf875de12e8f8817c6a696a0fb7f77208;0.03;;32768;32;arm;elf;little;c;1;0;1;20.00;0;0;0;0;0;0;0;0;0;0.00;0.00;3;13;NA;../dataset2/mirai/3a6d9a2f5e30ac31f502b7f6cf8c8e5bf875de12e8f8817c6a696a0fb7f77208
90396ba972167236486f43f84f9664e851db03fd;a03042666726258543bf6c8b19ad57aa0a588fcb8b31b551c442159f5c3e0f43;0.09;;72172;32;mips;elf;big;c;1;1;1;0.00;0;0;0;0;1;0;0;0;0;19.35;0.54;120;549;36;../dataset2/NewMalware/files/fcb2be76-a19e-4c0d-b590-295ea72626ee/stage2/xPlex.mips
913de6125f59fc77bfc7e8f6b06b57aa2b8bef31;2773ab348fd3ed04529eaabd8f4e6a2096d7e346b1f30e6fffaca2218cb1b4ca;0.32;Gafgyt;63183;32;x86;elf;little;c;1;0;1;45.33;0;1;0;1;1;0;0;0;0;27.02;1.49;202;214;79;../dataset2/NewMalware/files/052c280d-b225-4584-9c74-298a426682ec/stage1.dat
9144301c05c4f02eec3e393226fa9c4185bd9455;b9f0e4feb8a73e6b3a0764ce25905ad9daad81eb12dbdc2da2b8550034788ae5;0.96;;162071;32;sparc;elf;big;c;1;0;0;76.67;1;1;1;1;1;1;1;1;0;0.00;0.00;NA;NA;NA;../dataset2/NewMalware/files/7e38c2eb-4378-4b53-8154-124f2e98de5e/stage2/sh
917c3858de2ca7e87cf2708bbb09196659daeac6;7efec538c4d74bc8dca846a2b152928a56a0a9cf81c932d629ece2981efbc39e;0.29;Mirai;122818;32;arm;elf;little;c;1;0;1;53.33;0;1;0;0;1;1;0;0;0;22.21;1.47;275;286;279;../dataset2/NewMalware/files/c9dc29cc-107b-4c47-a207-aba421426cdd/stage2/Josho.arm7
91a38f12b7997760097c2c17d33920df1ee75657;d4a88db9837f1e54ad696ec7a001e2bab8cd860a909f32296d1aa3d3d309e8ab;0.00;;1368064;64;x86;elf;little;c;1;0;0;0.67;0;0;0;0;0;0;0;0;0;0.00;0.00;NA;NA;NA;../dataset2/mirai/d4a88db9837f1e54ad696ec7a001e2bab8cd860a909f32296d1aa3d3d309e8ab
9257ee508470ba3dfbdfa574025378aa40738aa1;7c118673db072557c372950aed3946be78b1c051759b56909c44f99d6b7e75c2;0.22;Mirai;59720;32;m68k;elf;big;c;1;1;0;16.67;0;0;0;1;1;1;0;0;0;0.00;0.00;NA;NA;NA;../dataset2/NewMalware/files/4ad6e37c-c7ab-4c79-9b88-1e72ce40722c/stage1.dat
93d2db4ce40077b9139d961b8ef8d2a4f939a044;af253b1602bcd40cf3e5559561279488256e794628f099404953f4efdd987875;0.15;Mirai;47296;32;x86;elf;little;c;1;1;1;2.00;0;0;0;0;1;0;0;0;0;26.36;1.85;113;163;17;../dataset2/NewMalware/files/748c5444-d4d3-4520-b55e-2fe1a2073cfd/stage1.dat
93e33041366e33d4dc9b3607155c5adbd66b221d;05ae1d1acbb1ec0bdd10321621fa4deaa2d858ad761caa94df9be43dec234767;0.18;;53364;32;arm;elf;little;c;0;1;1;32.00;0;0;0;0;1;0;0;0;0;17.20;1.06;130;409;82;../dataset2/NewMalware/files/b2d03f26-5a18-4101-8006-6d2666f15da0/stage1.dat
9443f47ceb2c1bc6953ef0c86d6cbe9a29d59260;5449daedae430f1a2cec2d6cea6e8807b6e41055a3aec41110e10c56b743fdac;0.12;Mirai;60848;32;arm;elf;little;c;1;1;1;14.00;0;0;0;0;1;0;0;0;0;15.44;0.46;154;460;119;../dataset2/NewMalware/files/c8873a47-cdd2-428b-be9c-3dfe70a8e72f/stage2/mirai.arm
947a0e7b61278b54c0303807ea1664de122839c6;ef681675ac03e932c0ba5c436c91880bed39776af0634def56ac4a9685c3859e;0.82;Gafgyt;112462;32;x86;elf;little;c;1;0;1;71.33;1;1;1;1;1;1;1;1;1;21.06;3.00;261;275;265;../dataset2/NewMalware/files/69602e08-9736-431f-aedb-3a5947b535bd/stage2/ftp
94dfdbb4d34029b095c664be35bc07d17cd047e9;faba942a3b4c439f1565693c311caced084da6722179bafaab390076241a89f8;0.04;;55180;32;sparc;elf;big;c;1;1;0;0.67;0;0;0;0;1;0;0;0;0;0.00;0.00;NA;NA;NA;../dataset2/mirai/faba942a3b4c439f1565693c311caced084da6722179bafaab390076241a89f8
9589263339e831fd18c32b603a97cedbe4baa006;5743dbf0410cca863d3fe6804b7819c810cca3bc5f46261e0df34c4a38cdffc6;0.09;Mirai;43964;32;ppc;elf;big;c;1;1;1;0.00;0;0;0;0;1;0;0;0;0;12.43;0.31;128;304;69;../dataset2/mirai/5743dbf0410cca863d3fe6804b7819c810cca3bc5f46261e0df34c4a38cdffc6
958f22b17835be98360855234b01a97dcc6b8198;b66cb09f3382b543c4ccaf778e486eb7fe935b7ccd0ac56116a629763d6532db;0.15;Mirai;50404;32;arm;elf;little;c;0;1;1;26.67;0;0;0;0;0;0;0;0;0;16.33;1.30;115;475;81;../dataset2/NewMalware/files/d2812554-741b-45ec-8f67-87fb961a83dd/stage2/shinto.arm5
