id;size;bits;arch;bintype;class;crypto;endian;lang;machine;nx;os;static;stripped;subsys;va;decompiled;sections;strings;source file
1909a47e40cb5a1b168805e93912fd135ec855f9;56368;32;m68k;elf;ELF32;0;big;c;Motorola m68k family;1;linux;1;1;linux;1;0;.fini|.init|.rodata|.shstrtab|.text;host:1;../dataset2/NewMalware/files/602022cc-ab82-4b87-aac2-9bac53a7aa65/stage1.dat
6dea3106a901a13b10e3bfffd770647c79254bf9;48164;32;ppc;elf;ELF32;0;big;c;PowerPC;1;linux;1;1;linux;1;1;.rodata|.shstrtab|.text;;../dataset2/NewMalware/files/62f3adc9-653c-474c-93c7-634ad3041695/stage1.dat
0a496758f642f0718bf27a33c5da7520a012cd26;55808;32;x86;elf;ELF32;0;little;c;Intel 80386;1;linux;1;1;linux;1;1;.rodata|.shstrtab|.text;host:1|tcp:1;../dataset2/NewMalware/files/01490c29-c3e9-4a01-8b18-9ab5c0642bc6/stage1.dat
2fa5b7acb314ab50b8b689f645d748bec6440b66;45660;32;x86;elf;ELF32;0;little;c;Intel 80386;1;linux;1;1;linux;1;1;.rodata|.shstrtab|.text;;../dataset2/NewMalware/files/b97ad770-87fe-4a0e-a53a-e0a996c6ea8d/stage1.dat
e07f9838dc357e3678e073a1f7d10006a5c675ab;65703;32;x86;elf;ELF32;0;little;c;Intel 80386;1;linux;1;0;linux;1;1;.comment|.data|.rodata|.shstrtab|.strtab|.text;random:10|dns:2|kill:3|connect:13|getpid:3|host:25|socket:8;../dataset2/NewMalware/files/728f3a72-ae6a-4e4d-9d45-b397d2aaad55/stage1.dat
93e33041366e33d4dc9b3607155c5adbd66b221d;53364;32;arm;elf;ELF32;0;little;c;ARM;0;linux;0;1;linux;1;1;.dynstr|.hash|.interp|.rodata|.shstrtab|.text;connect:1|getpid:1|kill:1|tcp:1|socket:1|host:1;../dataset2/NewMalware/files/b2d03f26-5a18-4101-8006-6d2666f15da0/stage1.dat
c82d0d7859c14f33f0ea91047345425ed1d9f9ab;124995;32;sh;elf;ELF32;0;little;c;Hitachi SH;0;linux;1;0;linux;1;0;.comment|.data|.rodata|.shstrtab|.strtab|.text;host:21|socket:10|tcp:2|ping:2|udp:1|kill:10|dns:2|random:11|getpid:4|connect:16;../dataset2/NewMalware/files/69602e08-9736-431f-aedb-3a5947b535bd/stage2/openssh
6927769f329d005c0b246a2a52268ab8157849a9;174281;32;mips;elf;ELF32;0;big;c;MIPS R3000;0;linux;1;0;linux;1;1;.comment|.data|.got|.rodata|.shstrtab|.strtab|.symtab|.text|LOAD0;tcp:2|ping:2|socket:8|host:21|udp:1|random:11|dns:2|kill:10|getpid:4|connect:16;../dataset2/NewMalware/files/69602e08-9736-431f-aedb-3a5947b535bd/stage2/ntpd
f1a201edc884b8d44e992239bb5cf3c3bca2e618;116558;32;x86;elf;ELF32;0;little;c;Intel 80386;1;linux;1;0;linux;1;1;.comment|.data|.rodata|.shstrtab|.strtab|.text;udp:1|ping:2|tcp:2|socket:10|host:21|getpid:4|connect:16|dns:2|random:11|kill:10;../dataset2/NewMalware/files/69602e08-9736-431f-aedb-3a5947b535bd/stage2/wget
6877d6eb79c65d59d9adf54b455d35035f249c41;134667;32;ppc;elf;ELF32;0;big;c;PowerPC;1;linux;1;0;linux;1;0;.comment|.data|.rodata|.shstrtab|.strtab|.text;getpid:4|connect:16|kill:10|random:11|dns:2|udp:1|host:21|socket:10|tcp:3|ping:2;../dataset2/NewMalware/files/69602e08-9736-431f-aedb-3a5947b535bd/stage2/cron
947a0e7b61278b54c0303807ea1664de122839c6;112462;32;x86;elf;ELF32;0;little;c;Intel 80386;1;linux;1;0;linux;1;1;.comment|.data|.rodata|.shstrtab|.strtab|.text;socket:10|host:21|ping:2|tcp:2|udp:1|kill:10|random:11|dns:2|connect:16|getpid:4;../dataset2/NewMalware/files/69602e08-9736-431f-aedb-3a5947b535bd/stage2/ftp
c5e13d9647db1c0104707c1245ffa244daf8554b;174409;32;mips;elf;ELF32;0;little;c;MIPS R3000;0;linux;1;0;linux;1;1;.comment|.data|.reginfo|.rodata|.shstrtab|.strtab|.text;udp:1|socket:8|host:21|ping:2|tcp:2|getpid:4|connect:16|kill:10|dns:2|random:11;../dataset2/NewMalware/files/69602e08-9736-431f-aedb-3a5947b535bd/stage2/sshd
6c85dc8d17edbdd216a136c4cef22513db3888a0;156343;32;arm;elf;ELF32;0;little;c;ARM;0;linux;1;0;linux;1;0;.ARM.attributes|.comment|.data|.debug_abbrev|.debug_info|.debug_line|.rodata|.shstrtab|.strtab|.symtab|.text;random:11|dns:2|kill:10|connect:16|getpid:3|tcp:2|ping:2|host:30|socket:8|udp:1;../dataset2/NewMalware/files/69602e08-9736-431f-aedb-3a5947b535bd/stage2/tftp
8819a3bc7949099306efd1743ddaabcb666ed63a;126649;64;x86;elf;ELF64;0;little;c;AMD x86-64 architecture;1;linux;1;0;linux;1;0;.comment|.data|.rodata|.shstrtab|.strtab|.symtab|.text;tcp:2|ping:2|host:21|socket:8|udp:1|random:11|dns:2|kill:10|connect:16|getpid:4;../dataset2/NewMalware/files/69602e08-9736-431f-aedb-3a5947b535bd/stage2/bash
438c3f7d92845105da31a8706c2758d330e4e052;135337;32;arm;elf;ELF32;0;little;c;ARM;0;linux;1;0;linux;1;0;.comment|.data|.debug_abbrev|.debug_info|.debug_line|.rodata|.shstrtab|.strtab|.symtab|.text;kill:10|random:11|dns:2|getpid:4|connect:16|host:21|socket:8|tcp:2|ping:2|udp:1;../dataset2/NewMalware/files/69602e08-9736-431f-aedb-3a5947b535bd/stage2/apache2
dc614ae12141b892e7c4a61d2b0fb6a6a6899a26;146984;32;sparc;elf;ELF32;0;big;c;SUN SPARC;1;linux;1;0;linux;1;0;.comment|.data|.debug_abbrev|.debug_info|.debug_line|.debug_pubnames|.debug_ranges|.debug_str|.rodata|.shstrtab|.strtab|.symtab|.text;ping:2|tcp:2|socket:10|host:21|udp:1|dns:2|random:11|kill:10|connect:16|getpid:4;../dataset2/NewMalware/files/69602e08-9736-431f-aedb-3a5947b535bd/stage2/sh
c6932635ac13062a1324d6882d6cfcf95a809c16;132213;32;m68k;elf;ELF32;0;big;c;Motorola m68k family;1;linux;1;0;linux;1;0;.comment|.data|.fini|.init|.rodata|.shstrtab|.strtab|.text;getpid:4|connect:16|kill:11|dns:2|random:11|udp:1|socket:10|host:21|ping:2|tcp:2;../dataset2/NewMalware/files/69602e08-9736-431f-aedb-3a5947b535bd/stage2/pftp
fdabb415356cad792bf6ae103911c65b7326845b;63364;32;mips;elf;ELF32;0;big;c;MIPS R3000;0;linux;1;1;linux;1;1;.rodata|.shstrtab|.text|LOAD0;host:1|tcp:1;../dataset2/NewMalware/files/1375d32a-d939-44f6-8b51-a8317f56f226/stage1.dat
b35ec82e1e53e7224f406d4a033d4143d0816abe;175566;64;mips;elf;ELF64;0;big;c;MIPS R3000;0;linux;1;0;linux;1;0;.comment|.data|.debug_abbrev|.debug_frame|.debug_info|.debug_line|.debug_pubnames|.debug_str|.rodata|.shstrtab|.strtab|.text|LOAD0;kill:3|dns:2|random:10|getpid:4|connect:14|socket:6|host:25;../dataset2/NewMalware/files/ae67980b-ea44-4b9d-b366-0fb895a4d990/stage1.dat
24384c8e4cd421e992aeef1e7ea3db6024703170;69432;32;mips;elf;ELF32;0;big;c;MIPS R3000;0;linux;1;1;linux;1;1;.got|.rodata|.shstrtab|.text;;../dataset2/NewMalware/files/00dbcb73-9d27-4973-80b7-2e77e8261fb8/stage1.dat
c0706f23daa8812bd4cbb63a9a512f6064568e12;75680;32;mips;elf;ELF32;0;little;c;MIPS R3000;0;linux;1;1;linux;1;1;.rodata|.shstrtab|.text;host:1;../dataset2/NewMalware/files/5edff179-7e46-4618-ba75-c7f637907428/stage1.dat
0b4d9813ec8dbb3ea5128993190cf09cff6d6d34;120875;32;arm;elf;ELF32;0;little;c;ARM;0;linux;1;0;linux;1;1;.ARM.attributes|.comment|.debug_abbrev|.debug_info|.debug_line|.debug_loc|.debug_pubnames|.debug_ranges|.debug_str|.rodata|.shstrtab|.strtab|.symtab|.text|unknown;tcp:5|socket:3|udp:5|dns:1|kill:9|connect:7|getpid:4;../dataset2/NewMalware/files/bcd98a5d-1512-4d62-9daa-8c17db86ec2c/stage1.dat
7bcc09b58655fccd00c50a4f3c6fda835355ef47;72928;32;mips;elf;ELF32;0;big;c;MIPS R3000;0;linux;1;1;linux;1;1;.rodata|.shstrtab|.text;host:1;../dataset2/NewMalware/files/72569e6d-00d4-4fd1-b585-ebec3d3aa502/stage1.dat
1c4d5f9e848fd8356a6984d87790b38370595654;49988;32;arm;elf;ELF32;0;little;c;ARM;0;linux;1;1;linux;1;1;.rodata|.shstrtab|.text;;../dataset2/NewMalware/files/84b2dcfe-0739-4f73-a8fa-5374eeb8d1a6/stage1.dat
1cac592b28a2662969751bde58a631867187c837;117596;32;arm;elf;ELF32;0;little;c;ARM;0;linux;1;1;linux;1;1;.ARM.attributes|.data|.rodata|.shstrtab|.text;socket:3|host:6|ping:1|connect:9|kill:5;../dataset2/NewMalware/files/fbc816c8-585b-4f6f-ac7c-c47895f2b313/stage2/botarmv6lfinal
0b14639c1c2a06166b64bd8b03083a7e695921c7;99016;64;x86;elf;ELF64;0;little;c;AMD x86-64 architecture;1;linux;1;1;linux;1;0;.data|.rodata|.shstrtab|.text;socket:3|host:7|ping:1|connect:9|kill:3;../dataset2/NewMalware/files/fbc816c8-585b-4f6f-ac7c-c47895f2b313/stage2/botx86_64final
c112280957a16576571f97091fc73e094d2d509b;105156;32;arm;elf;ELF32;0;little;c;ARM;0;linux;1;1;linux;1;1;.data|.rodata|.shstrtab|.text;connect:9|kill:5|ping:1|host:7|socket:3;../dataset2/NewMalware/files/fbc816c8-585b-4f6f-ac7c-c47895f2b313/stage2/botarmv4lfinal
56e9c5e50a03b12f73a19bb00bb60062eddac02e;88688;32;x86;elf;ELF32;0;little;c;Intel 80386;1;linux;1;1;linux;1;1;.data|.rodata|.shstrtab|.text;ping:1|host:7|socket:3|kill:3|connect:9;../dataset2/NewMalware/files/fbc816c8-585b-4f6f-ac7c-c47895f2b313/stage2/boti586final
497f718afde356f1c83c173a9ec0cde69410f043;121844;32;sparc;elf;ELF32;0;big;c;SUN SPARC;1;linux;1;1;linux;1;0;.data|.rodata|.shstrtab|.text;connect:9|kill:3|socket:3|host:7|ping:1;../dataset2/NewMalware/files/fbc816c8-585b-4f6f-ac7c-c47895f2b313/stage2/botsparcfinal
27372a456be4750371eb4da3514bc527e2c0241b;97016;32;sh;elf;ELF32;0;little;c;Hitachi SH;0;linux;1;1;linux;1;0;.data|.rodata|.shstrtab|.text;ping:1|host:7|socket:3|connect:9|kill:5;../dataset2/NewMalware/files/fbc816c8-585b-4f6f-ac7c-c47895f2b313/stage2/botsh4final
2f5bb3e1ccf89946c67fab010e3a4c2baceaac76;146472;32;mips;elf;ELF32;0;little;c;MIPS R3000;0;linux;1;1;linux;1;1;.data|.got|.reginfo|.rodata|.shstrtab|.text;ping:1|host:7|socket:3|connect:9|kill:5;../dataset2/NewMalware/files/fbc816c8-585b-4f6f-ac7c-c47895f2b313/stage2/botmipselfinal
e7710b7c42deeafca846135dee096e66c697ebae;92784;32;x86;elf;ELF32;0;little;c;Intel 80386;1;linux;1;1;linux;1;1;.data|.rodata|.shstrtab|.text;kill:3|connect:9|socket:3|host:7|ping:1;../dataset2/NewMalware/files/fbc816c8-585b-4f6f-ac7c-c47895f2b313/stage2/boti686final
e4f50944fe68548cf570d1d2800f33a6517261c0;108360;32;m68k;elf;ELF32;0;big;c;Motorola m68k family;1;linux;1;1;linux;1;0;.data|.fini|.init|.rodata|.shstrtab|.text;socket:3|host:7|ping:1|connect:9|kill:3;../dataset2/NewMalware/files/fbc816c8-585b-4f6f-ac7c-c47895f2b313/stage2/botm68kfinal
a32c2336df47b905e291345265efe08c722276b4;113444;32;ppc;elf;ELF32;0;big;c;PowerPC;1;linux;1;1;linux;1;1;.data|.rodata|.shstrtab|.text;connect:9|kill:5|ping:1|host:7|socket:3;../dataset2/NewMalware/files/fbc816c8-585b-4f6f-ac7c-c47895f2b313/stage2/botpowerpc440fpfinal
b950cc546bab248c5d1fc821c89d1a7a5273b35a;101988;32;arm;elf;ELF32;0;little;c;ARM;0;linux;1;1;linux;1;1;.data|.rodata|.shstrtab|.text;kill:5|connect:9|socket:3|host:7|ping:1;../dataset2/NewMalware/files/fbc816c8-585b-4f6f-ac7c-c47895f2b313/stage2/botarmv5lfinal
db477da9f3fe9d83af506a75cf40060433943cd0;146344;32;mips;elf;ELF32;0;big;c;MIPS R3000;0;linux;1;1;linux;1;1;.data|.got|.pdr|.rodata|.shstrtab|.text|LOAD0;socket:3|host:7|ping:1|kill:5|connect:9;../dataset2/NewMalware/files/fbc816c8-585b-4f6f-ac7c-c47895f2b313/stage2/botmipsfinal
e8016b68c6b30b3afbc8f45ae1e65e6e14537d9f;113444;32;ppc;elf;ELF32;0;big;c;PowerPC;1;linux;1;1;linux;1;1;.data|.rodata|.shstrtab|.text;socket:3|host:7|ping:1|kill:5|connect:9;../dataset2/NewMalware/files/fbc816c8-585b-4f6f-ac7c-c47895f2b313/stage2/botpowerpcfinal
6b03ca11ae2cbc01978060ceef6f8b8485c5bc8d;51740;32;m68k;elf;ELF32;0;big;c;Motorola m68k family;1;linux;1;1;linux;1;0;.fini|.init|.rodata|.shstrtab|.text;;../dataset2/NewMalware/files/6a35daae-7781-4d86-91c0-fcab03a2a2e0/stage1.dat
7a9a31c2015fc9455ee17a304c08f512306d0335;58880;32;m68k;elf;ELF32;0;big;c;Motorola m68k family;1;linux;1;1;linux;1;0;.fini|.init|.rodata|.shstrtab|.text;tcp:1|host:1;../dataset2/NewMalware/files/4131223b-7aa4-4ff5-aaa6-059feb7e95f6/stage1.dat
da473abd941a6fa5d6616828e6cec701bf44917f;45660;32;x86;elf;ELF32;0;little;c;Intel 80386;1;linux;1;1;linux;1;1;.rodata|.shstrtab|.text;tcp:1|host:1;../dataset2/NewMalware/files/44135453-ec65-4337-96cd-5110210fcdbf/stage1.dat
d35f23989c136b6658bbfea9ab7d92fe88c802b2;49140;32;arm;elf;ELF32;0;little;c;ARM;0;linux;0;1;linux;1;1;.dynstr|.hash|.interp|.rodata|.shstrtab|.text;socket:1|connect:1|getpid:1|kill:1;../dataset2/NewMalware/files/d518a0d5-34ce-4e04-8597-0b8cf6cd3a5d/stage2/Josho.arm5
0ca85445c0c7ec9f970343dae26abc894c7cef96;51332;32;ppc;elf;ELF32;0;big;c;PowerPC;1;linux;1;1;linux;1;1;.rodata|.shstrtab|.text;;../dataset2/NewMalware/files/d518a0d5-34ce-4e04-8597-0b8cf6cd3a5d/stage2/Josho.ppc
ffaa21c9ba6c25e15991903f813f609a5a302dcd;66688;32;arm;elf;ELF32;0;little;c;ARM;0;linux;1;1;linux;1;1;.ARM.attributes|.rodata|.shstrtab|.text;;../dataset2/NewMalware/files/d518a0d5-34ce-4e04-8597-0b8cf6cd3a5d/stage2/Josho.arm6
2feea008bef5dd59c06f84e0eab55162098e49cd;128047;32;arm;elf;ELF32;0;little;c;ARM;0;linux;1;0;linux;1;1;.ARM.attributes|.comment|.debug_abbrev|.debug_info|.debug_line|.debug_loc|.debug_pubnames|.debug_ranges|.debug_str|.rodata|.shstrtab|.strtab|.symtab|.text|unknown;dns:1|kill:9|getpid:4|connect:7|tcp:5|socket:3|udp:5;../dataset2/NewMalware/files/d518a0d5-34ce-4e04-8597-0b8cf6cd3a5d/stage2/Josho.arm7
30c23634d91d1b379d404582facabd1ac5cb0216;69080;32;mips;elf;ELF32;0;big;c;MIPS R3000;0;linux;1;1;linux;1;1;.data|.rodata|.shstrtab|.text;;../dataset2/NewMalware/files/d518a0d5-34ce-4e04-8597-0b8cf6cd3a5d/stage2/Josho.mips
f8504a5c4c15f1989197f53c32cc42e8fda61c7a;51336;32;sh;elf;ELF32;0;little;c;Hitachi SH;0;linux;1;1;linux;1;0;.fini|.rodata|.shstrtab|.text;;../dataset2/NewMalware/files/d518a0d5-34ce-4e04-8597-0b8cf6cd3a5d/stage2/Josho.sh4
3d29fe9bcb348a9cc10e21bbde1c1cbf3733d0e7;71528;32;mips;elf;ELF32;0;little;c;MIPS R3000;0;linux;1;1;linux;1;1;.got|.init|.rodata|.shstrtab|.text;;../dataset2/NewMalware/files/d518a0d5-34ce-4e04-8597-0b8cf6cd3a5d/stage2/Josho.mpsl
6893e8307bdeafb2bd23868b44160ecd010d4588;52800;32;m68k;elf;ELF32;0;big;c;Motorola m68k family;1;linux;1;1;linux;1;0;.fini|.init|.rodata|.shstrtab|.text;;../dataset2/NewMalware/files/d518a0d5-34ce-4e04-8597-0b8cf6cd3a5d/stage2/Josho.m68k
650fdd83ee4828ae5fe72552408b1bf189cc7fe6;49752;32;x86;elf;ELF32;0;little;c;Intel 80386;1;linux;1;1;linux;1;1;.rodata|.shstrtab|.text;;../dataset2/NewMalware/files/d518a0d5-34ce-4e04-8597-0b8cf6cd3a5d/stage2/Josho.x86
e85245083ce0ea1321bf8120ed1c4e74e45bcf4f;120883;32;arm;elf;ELF32;0;little;c;ARM;0;linux;1;0;linux;1;1;.ARM.attributes|.comment|.debug_abbrev|.debug_info|.debug_line|.debug_loc|.debug_pubnames|.debug_ranges|.debug_str|.rodata|.shstrtab|.strtab|.symtab|.text|unknown;dns:1|kill:9|getpid:4|connect:7|tcp:5|socket:3|udp:5;../dataset2/NewMalware/files/f5bba9ec-64a7-4d85-bbc1-eac7665feea8/stage1.dat
3e6549fb99217346a40bc524bad987c740623ae6;70912;32;arm;elf;ELF32;0;little;c;ARM;0;linux;1;1;linux;1;1;.ARM.attributes|.rodata|.shstrtab|.text;tcp:1|host:1;../dataset2/NewMalware/files/6ed944ea-6c42-4377-9e2d-ab1076f480eb/stage1.dat
4c51e9e4f209996fd8ff3d92cf9d4e8810fb9dda;160056;32;sh;elf;ELF32;0;little;c;Hitachi SH;0;linux;1;0;linux;1;0;.comment|.data|.rodata|.shstrtab|.strtab|.text;ping:2|host:21|socket:10|udp:16|random:10|dns:2|kill:15|connect:13|getpid:4;../dataset2/NewMalware/files/f06331d0-541b-4b92-a3cd-d2d34ba962aa/stage2/jhUOH
404ad141b20ff5948937b6b35e118ba3ace279ed;152314;32;x86;elf;ELF32;0;little;c;Intel 80386;1;linux;1;0;linux;1;1;.comment|.data|.rodata|.shstrtab|.strtab|.text;kill:15|dns:2|random:10|connect:13|getpid:4|host:21|socket:10|tcp:1|ping:2|udp:16;../dataset2/NewMalware/files/f06331d0-541b-4b92-a3cd-d2d34ba962aa/stage2/XDzdfxzf
a8e39be1a67fd03f8252a72c7b27f9b6e018e2d9;115130;32;arm;elf;ELF32;0;little;c;ARM;0;linux;1;0;linux;1;1;.ARM.attributes|.comment|.data|.debug_abbrev|.debug_info|.debug_line|.rodata|.shstrtab|.strtab|.symtab|.text;ping:2|socket:7|host:29|udp:3|random:10|dns:2|kill:11|connect:13|getpid:3;../dataset2/NewMalware/files/f06331d0-541b-4b92-a3cd-d2d34ba962aa/stage2/UYyuyioy
4089099f2b1bcd44bb6d4507af10ef9a14cecd15;233276;32;mips;elf;ELF32;0;big;c;MIPS R3000;0;linux;1;0;linux;1;1;.comment|.data|.got|.pdr|.reginfo|.rodata|.shstrtab|.strtab|.text|LOAD0;getpid:4|connect:13|random:10|dns:2|kill:15|udp:16|ping:2|socket:8|host:21;../dataset2/NewMalware/files/f06331d0-541b-4b92-a3cd-d2d34ba962aa/stage2/GHfjfgvj
a1ea560767afb453637f76ad737519ca99ad3e3d;188621;64;x86;elf;ELF64;0;little;c;AMD x86-64 architecture;1;linux;1;0;linux;1;0;.comment|.data|.rodata|.shstrtab|.strtab|.symtab|.text;random:10|dns:2|kill:15|getpid:4|connect:13|ping:2|socket:8|host:21|udp:16;../dataset2/NewMalware/files/f06331d0-541b-4b92-a3cd-d2d34ba962aa/stage2/RYrydry
a79b7ec1c2bf8458a0d40c3627e6f409140146dc;234105;32;mips;elf;ELF32;0;little;c;MIPS R3000;0;linux;1;0;linux;1;1;.comment|.data|.got|.rodata|.shstrtab|.strtab|.text;ping:2|host:21|socket:8|udp:16|random:10|dns:2|kill:15|getpid:4|connect:13;../dataset2/NewMalware/files/f06331d0-541b-4b92-a3cd-d2d34ba962aa/stage2/JIPJIPJj
e306f79fe9e5fb48d14981508759581943fa79e2;190513;32;m68k;elf;ELF32;0;big;c;Motorola m68k family;1;linux;1;0;linux;1;0;.comment|.data|.fini|.init|.rodata|.shstrtab|.strtab|.text;udp:16|socket:10|host:21|ping:2|getpid:4|connect:13|kill:16|dns:2|random:10;../dataset2/NewMalware/files/f06331d0-541b-4b92-a3cd-d2d34ba962aa/stage2/FDFDHFC
69d31833c6d0900365c12dcf40f8d83b7e6b04fa;173222;32;ppc;elf;ELF32;0;big;c;PowerPC;1;linux;1;0;linux;1;1;.comment|.data|.fini|.rodata|.sdata|.shstrtab|.strtab|.text;ping:2|socket:10|host:21|udp:16|random:10|dns:2|kill:15|getpid:4|connect:13;../dataset2/NewMalware/files/f06331d0-541b-4b92-a3cd-d2d34ba962aa/stage2/JIPJuipjh
c2002721fdcb16682009e4c467598d34329b1f23;151322;32;x86;elf;ELF32;0;little;c;Intel 80386;1;linux;1;0;linux;1;1;.comment|.data|.rodata|.shstrtab|.strtab|.text;kill:15|dns:2|random:10|connect:13|getpid:4|socket:10|host:21|ping:2|udp:16;../dataset2/NewMalware/files/f06331d0-541b-4b92-a3cd-d2d34ba962aa/stage2/DFhxdhdf
de8693b9410ace3bb641d08a76cb15b69c9977ae;51340;32;sh;elf;ELF32;0;little;c;Hitachi SH;0;linux;1;1;linux;1;0;.fini|.rodata|.shstrtab|.text;host:1;../dataset2/NewMalware/files/0783d6cc-cf84-44e9-a460-aa9e5e7d8ef9/stage1.dat
478f2ec61b130511bd62c41202e75ef2b59cd577;70948;32;arm;elf;ELF32;0;little;c;ARM;0;linux;1;1;linux;1;1;.ARM.attributes|.rodata|.shstrtab|.text;tcp:1|host:1;../dataset2/NewMalware/files/5073c557-99df-493a-9896-100facd82910/stage1.dat
bb86767ffb877ccf39b73c319b303e7bb3a085b9;58500;32;arm;elf;ELF32;0;little;c;ARM;0;linux;1;1;linux;1;1;.ARM.attributes|.rodata|.shstrtab|.text;;../dataset2/NewMalware/files/086a30ae-8c1d-46b6-b799-707665ac77b8/stage1.dat
74545d35895572e5cabc2f13c73d3f44a878cef1;43900;32;x86;elf;ELF32;0;little;c;Intel 80386;1;linux;1;1;linux;1;1;.rodata|.shstrtab|.text;;../dataset2/NewMalware/files/0d668200-7c51-4345-ba52-b7762eebd827/stage1.dat
93d2db4ce40077b9139d961b8ef8d2a4f939a044;47296;32;x86;elf;ELF32;0;little;c;Intel 80386;1;linux;1;1;linux;1;1;.rodata|.shstrtab|.text;;../dataset2/NewMalware/files/748c5444-d4d3-4520-b55e-2fe1a2073cfd/stage1.dat
b08152441058db042aa86f2bbe5d6d6522d0edde;62028;32;sparc;elf;ELF32;0;big;c;SUN SPARC;1;linux;1;1;linux;1;0;.rodata|.shstrtab|.text;tcp:1|host:1;../dataset2/NewMalware/files/66e93dd1-5644-4452-83b2-8a631ba5bfe2/stage1.dat
c0708347435fea857ec0017241a14fcc11479d8e;65052;32;sparc;elf;ELF32;0;big;c;SUN SPARC;1;linux;1;1;linux;1;0;.rodata|.shstrtab|.text;host:1|tcp:1;../dataset2/NewMalware/files/287d8c65-8aa2-4988-826a-cdee59471ca6/stage1.dat
479d4fd64bbab6ccb1e7d22eac7b281590d2bf05;63384;32;mips;elf;ELF32;0;big;c;MIPS R3000;0;linux;1;1;linux;1;1;.rodata|.shstrtab|.text;;../dataset2/NewMalware/files/10a1bcba-4f00-4552-80ef-d29a7cebeea5/stage1.dat
40e3b8fcf2aceabfc9f1fe2ccc77a9e2c4394c3c;121614;32;arm;elf;ELF32;0;little;c;ARM;0;linux;1;0;linux;1;1;.ARM.attributes|.comment|.debug_abbrev|.debug_info|.debug_line|.debug_loc|.debug_pubnames|.debug_ranges|.debug_str|.rodata|.shstrtab|.strtab|.symtab|.text|unknown;tcp:5|socket:3|udp:5|dns:1|kill:9|getpid:4|connect:7;../dataset2/NewMalware/files/575476b2-2700-495f-85ee-2629ba68f6c8/stage1.dat
eb994f010f03863da76c3ede28c9b5d778150bb8;58284;32;ppc;elf;ELF32;0;big;c;PowerPC;1;linux;1;1;linux;1;1;.fini|.rodata|.shstrtab|.text;tcp:1|host:1;../dataset2/NewMalware/files/f0cdc1aa-a76e-4122-aac7-cc574ccc15d4/stage2/mirai.ppc
6345ef768b19af6245a32d9128a3d111e7c0514b;56096;32;arm;elf;ELF32;0;little;c;ARM;0;linux;1;0;linux;1;1;LOAD0|LOAD1|unknown;connect:3|host:3|ping:4|tcp:3;../dataset2/NewMalware/files/c611b09c-8e51-4482-ba1d-4214d9e83a38/stage1.dat
b3b6fe215c5edd5930c892b249940600189722d4;23552;32;sparc;elf;ELF32;0;big;c;SUN SPARC;1;linux;1;1;linux;1;0;.data|.rodata|.shstrtab|.text;;../dataset2/NewMalware/files/85c15e79-e2d2-4ab2-8f3a-86c91235baa5/stage1.dat
0dd18b6f392eec4f8b7f9c9be53fec96ab56bc66;43488;32;arm;elf;ELF32;0;little;c;ARM;0;linux;0;1;linux;1;1;.dynstr|.hash|.interp|.rodata|.shstrtab|.text;socket:1|connect:1|getpid:1|kill:1;../dataset2/NewMalware/files/c9dc29cc-107b-4c47-a207-aba421426cdd/stage2/Josho.arm5
36eae9b881af69cb92e1129608866825085742be;48164;32;ppc;elf;ELF32;0;big;c;PowerPC;1;linux;1;1;linux;1;1;.rodata|.shstrtab|.text;;../dataset2/NewMalware/files/c9dc29cc-107b-4c47-a207-aba421426cdd/stage2/Josho.ppc
d754b694b88f2abf19542fb85f29a7b3985ea281;60424;32;arm;elf;ELF32;0;little;c;ARM;0;linux;1;1;linux;1;1;.ARM.attributes|.rodata|.shstrtab|.text;;../dataset2/NewMalware/files/c9dc29cc-107b-4c47-a207-aba421426cdd/stage2/Josho.arm6
babbb38fabe5aa0cbb2fe9f24d041c87f65b99f3;50928;32;arm;elf;ELF32;0;little;c;ARM;0;linux;1;1;linux;1;1;.rodata|.shstrtab|.text;;../dataset2/NewMalware/files/c9dc29cc-107b-4c47-a207-aba421426cdd/stage2/Josho.arm4
917c3858de2ca7e87cf2708bbb09196659daeac6;122818;32;arm;elf;ELF32;0;little;c;ARM;0;linux;1;0;linux;1;1;.ARM.attributes|.comment|.debug_abbrev|.debug_info|.debug_line|.debug_loc|.debug_pubnames|.debug_ranges|.debug_str|.rodata|.shstrtab|.strtab|.symtab|.text|unknown;kill:10|dns:1|connect:7|getpid:4|socket:3|tcp:6|udp:6;../dataset2/NewMalware/files/c9dc29cc-107b-4c47-a207-aba421426cdd/stage2/Josho.arm7
1d59f49bcaed166e6f75b6a5399aa5e26b6dd250;65088;32;mips;elf;ELF32;0;big;c;MIPS R3000;0;linux;1;1;linux;1;1;.rodata|.shstrtab|.text;;../dataset2/NewMalware/files/c9dc29cc-107b-4c47-a207-aba421426cdd/stage2/Josho.mips
5162fc12f6e146ac2213da33dbb38a0ec036c30d;45892;32;sh;elf;ELF32;0;little;c;Hitachi SH;0;linux;1;1;linux;1;0;.fini|.rodata|.shstrtab|.text;;../dataset2/NewMalware/files/c9dc29cc-107b-4c47-a207-aba421426cdd/stage2/Josho.sh4
18ccd2742c877e601e9c39ed33c49da3e7a430f2;67488;32;mips;elf;ELF32;0;little;c;MIPS R3000;0;linux;1;1;linux;1;1;.got|.init|.rodata|.shstrtab|.text;;../dataset2/NewMalware/files/c9dc29cc-107b-4c47-a207-aba421426cdd/stage2/Josho.mpsl
